"","mean_lc_corr","sd_lc_corr","mean_lc_pop_pair_cv","sd_lc_pop_pair_cv","mean_lc_stab","sd_lc_stab","mean_mp_corr","sd_mp_corr","mean_mp_pop_pair_cv","sd_mp_pop_pair_cv","mean_mp_stab","sd_mp_stab","mean_cc_corr","sd_cc_corr","mean_cc_pop_pair_cv","sd_cc_pop_pair_cv","mean_cc_stab","sd_cc_stab","Year"
"1",0.163057324840764,0.410705556798426,0.000357802547446027,0.00158487124355395,0.000263632047530387,0.00154307998484037,0.483503184713376,0.397870720921653,0.000457807658390885,0.00108817928879529,0.000158121462338865,0.000487360792397004,0.141592356687898,0.41426566100743,0.000107026743709468,0.000232260982614977,7.5746827995329e-05,0.000171692803174524,1986
"2",0.00808139534883721,0.471986388819413,0.000174033346215241,0.000687594645988285,0.000199766896521342,0.000987486862249851,0.3475,0.418746563222346,0.000773505734333437,0.00379339674488004,0.000339917270210002,0.00157058493971711,-0.068546511627907,0.361290220674476,0.000133103514950993,0.000492046331770587,0.000136577238028811,0.000537230360297331,1987
"3",0.0109876543209877,0.392327360262591,0.000134473232728036,0.000410494409577602,0.000131765377970225,0.000493086065448028,0.485061728395062,0.385172780320858,0.000524324977591832,0.00127274651731701,0.000233009351667854,0.000788479960399734,-0.0139506172839506,0.432505854661399,0.000128078492864943,0.000385785486410726,0.000116054693896526,0.000432571099971217,1988
"4",0.0839156626506024,0.391701454181294,0.00024777581456057,0.00121950637140074,0.000215220561583071,0.00120693630694235,0.407771084337349,0.339517262480796,0.000480128919485422,0.00130131971790962,0.00023741394829266,0.000827471916909375,0.0792771084337349,0.386649267526606,0.000156120503938423,0.000388846003519993,0.000119924558006519,0.000256439776635154,1989
"5",-0.00351190476190476,0.400021166926407,0.000176634933108359,0.000792691615401255,0.000103041081339072,0.000255341352277529,0.529761904761905,0.409477471002527,0.000530230587162056,0.00132660382953812,0.000174236975572619,0.000586050890662278,-0.00625,0.404965715263554,0.000152141263196424,0.000572911408581824,0.000148938301358042,0.00056598070191451,1990
"6",0.0517582417582418,0.381733740206916,0.00013272927571407,0.000310710290650149,0.000112937880476275,0.000273038605918486,0.432252747252747,0.387872625142523,0.000441150392068267,0.00200559650799819,0.000162528973506314,0.000822584824417791,0.0280769230769231,0.345616807281653,0.000188530215609916,0.000899518002099769,0.000163673550075193,0.000786626077270206,1991
"7",0.0741666666666667,0.401978498537811,0.000174162876250265,0.000456282577949724,0.00012159722054046,0.000270916180412387,0.554166666666667,0.338562365782843,0.00040521951011075,0.000787282828442568,9.29778439734611e-05,0.000181333928263972,0.0830555555555555,0.394740381668723,0.000124495311233541,0.000240316955007406,8.32780030506151e-05,0.000149262106776282,1992
"8",0.0220812182741117,0.36952290462623,0.000217080541971437,0.00111213153455772,0.000241144853248551,0.00157837360058432,0.461319796954315,0.403380212935282,0.000617338423241436,0.00199517946481013,0.000257981399211443,0.001208900044389,0.0720812182741117,0.379935861266161,0.000141025231524483,0.000476322304268356,8.3484340281925e-05,0.000226822313711069,1993
"9",-0.015359477124183,0.363703584746727,0.000513378053121705,0.00256376269419559,0.000491069289533889,0.00215152474884831,0.505424836601307,0.327434177652356,0.000713525036287559,0.00215649262526876,0.000253389827817078,0.000690868320626161,-0.0162745098039216,0.370848746215569,0.000216181870187592,0.000844059274797753,0.00018974451221302,0.000578167755853886,1994
"10",-0.0248,0.399383282964384,0.000227523856709752,0.000728914268664852,0.000251889202099865,0.000913167412124718,0.517066666666667,0.334915689414008,0.00165879149623873,0.00800629986457474,0.000799474943822195,0.00442161268551463,0.0111333333333333,0.377203657925759,0.000224916988685845,0.000848659183016605,0.000214533690579805,0.000839227494938931,1995
"11",0.0530555555555556,0.392270204037871,0.00022805298145831,0.000600909977022658,0.000184965929405203,0.00048086047091052,0.524444444444444,0.328015388044669,0.000570550751242477,0.00119459458250112,0.000238840196929496,0.00058503670345454,-0.0163888888888889,0.368010358456965,0.000273553231779576,0.000862391268000615,0.000249226862976318,0.000933660515749519,1996
"12",0.0747826086956522,0.409566652581742,0.000279088079074635,0.00075896189815698,0.0001872674281071,0.00047709309429117,0.498478260869565,0.287660845958714,0.000576102012499429,0.00111727330721115,0.000209486315809504,0.000357510172078661,0.0583333333333333,0.388075136327391,0.000153261626170488,0.000460658496610993,0.000141667052907708,0.000480175299436232,1997
